,year,manufacturer,model,avg_rating,count,id
662,2005,buick,rainier,4.419491525,59,662
663,2006,buick,rainier,4.14527027,37,663
664,2007,buick,rainier,4.691666667,15,664
665,1997,buick,regal,4.45,20,665
666,1998,buick,regal,4.618902439,41,666
667,1999,buick,regal,4.335784314,51,667
668,2000,buick,regal,4.346875,40,668
669,2001,buick,regal,4.181451613,31,669
670,2002,buick,regal,4.455645161,31,670
671,2003,buick,regal,4.653125,40,671
672,2004,buick,regal,4.585526316,19,672
673,2011,buick,regal,4.366071429,70,673
674,2012,buick,regal,4.101851852,27,674
675,2013,buick,regal,4.5875,10,675
676,2014,buick,regal,4.6,5,676
677,2015,buick,regal,4.458333333,12,677
678,2016,buick,regal,4.272727273,11,678
679,2017,buick,regal,5,7,679
680,2018,buick,regal,4.571428571,7,680
681,2013,buick,regal hybrid,4.5,2,681
682,2002,buick,rendezvous,3.621428571,70,682
683,2003,buick,rendezvous,3.4875,70,683
684,2004,buick,rendezvous,3.994642857,70,684
685,2005,buick,rendezvous,4.042857143,70,685
686,2006,buick,rendezvous,4.474264706,68,686
687,2007,buick,rendezvous,4.43877551,49,687
688,1997,buick,riviera,4.613095238,21,688
689,1998,buick,riviera,4.703125,16,689
690,1999,buick,riviera,4.841666667,15,690
691,1997,buick,skylark,3.9921875,16,691
692,1998,buick,skylark,4.09375,4,692
693,2005,buick,terraza,3.873214286,70,693
694,2006,buick,terraza,3.665625,40,694
695,2007,buick,terraza,2.989583333,12,695
696,2012,buick,verano,4.30859375,32,696
697,2013,buick,verano,4.168269231,26,697
698,2014,buick,verano,4.352941176,17,698
699,2015,buick,verano,4.288461538,13,699
700,2016,buick,verano,4.5,12,700
701,2017,buick,verano,2,1,701
702,2013,cadillac,ats,3.988095238,42,702
703,2014,cadillac,ats,3.477272727,22,703
704,2015,cadillac,ats,4.117647059,17,704
705,2016,cadillac,ats,4.277777778,18,705
706,2017,cadillac,ats,5,3,706
707,2018,cadillac,ats,4,1,707
708,2016,cadillac,ats-v,4.333333333,6,708
709,2017,cadillac,ats-v,4,1,709
710,2018,cadillac,ats-v,5,2,710
711,1997,cadillac,catera,3.649193548,62,711
712,1998,cadillac,catera,3.506944444,54,712
713,1999,cadillac,catera,3.732758621,29,713
714,2000,cadillac,catera,3.611486486,37,714
715,2001,cadillac,catera,3.753205128,39,715
716,2016,cadillac,ct6,4.555555556,18,716
717,2017,cadillac,ct6,3.4375,16,717
718,2018,cadillac,ct6,4.5,2,718
719,2017,cadillac,ct6 hybrid,5,2,719
720,2018,cadillac,ct6 hybrid,5,2,720
721,2003,cadillac,cts,3.896428571,70,721
722,2004,cadillac,cts,4.438492063,63,722
723,2005,cadillac,cts,4.053571429,70,723
724,2006,cadillac,cts,4.473214286,70,724
725,2007,cadillac,cts,4.294811321,53,725
726,2008,cadillac,cts,4.266071429,70,726
727,2009,cadillac,cts,4.291071429,70,727
728,2010,cadillac,cts,4.55,35,728
729,2011,cadillac,cts,4.439814815,27,729
730,2012,cadillac,cts,4.355769231,26,730
731,2013,cadillac,cts,4.464285714,14,731
732,2014,cadillac,cts,4.509615385,26,732
733,2015,cadillac,cts,4.3,10,733
734,2016,cadillac,cts,3.625,16,734
735,2017,cadillac,cts,4.6,5,735
736,2004,cadillac,cts-v,4.73125,40,736
737,2005,cadillac,cts-v,4.5703125,64,737
738,2006,cadillac,cts-v,4.654411765,17,738
739,2007,cadillac,cts-v,4.625,11,739
740,2009,cadillac,cts-v,4.8125,22,740
741,2010,cadillac,cts-v,4.732142857,7,741
742,2011,cadillac,cts-v,4.776785714,14,742
743,2012,cadillac,cts-v,4.785714286,7,743
744,2013,cadillac,cts-v,5,2,744
745,2015,cadillac,cts-v,4.75,4,745
746,2016,cadillac,cts-v,3.5,2,746
747,1997,cadillac,deville,4.026515152,33,747
748,1998,cadillac,deville,4.483108108,37,748
749,1999,cadillac,deville,4.256696429,56,749
750,2000,cadillac,deville,4.518181818,55,750
751,2001,cadillac,deville,4.262254902,51,751
752,2002,cadillac,deville,4.2,55,752
753,2003,cadillac,deville,4.450396825,63,753
754,2004,cadillac,deville,4.62704918,61,754
755,2005,cadillac,deville,4.350543478,46,755
756,2006,cadillac,dts,4.551785714,70,756
757,2007,cadillac,dts,4.231617647,34,757
758,2008,cadillac,dts,4.473958333,24,758
759,2009,cadillac,dts,4.46875,4,759
760,2010,cadillac,dts,3.95,15,760
761,2011,cadillac,dts,4.75,4,761
762,1997,cadillac,eldorado,4.125,15,762
763,1998,cadillac,eldorado,4.673611111,18,763
764,1999,cadillac,eldorado,4.395833333,18,764
765,2000,cadillac,eldorado,4.733333333,15,765
766,2001,cadillac,eldorado,4.691176471,17,766
767,2002,cadillac,eldorado,4.307692308,13,767
768,2014,cadillac,elr,4.958333333,6,768
769,2016,cadillac,elr,5,11,769
770,1999,cadillac,escalade,4.142857143,14,770
771,2000,cadillac,escalade,4.338235294,17,771
772,2002,cadillac,escalade,4.532608696,46,772
773,2003,cadillac,escalade,4.452205882,68,773
774,2004,cadillac,escalade,4.630514706,68,774
775,2005,cadillac,escalade,4.614583333,72,775
776,2006,cadillac,escalade,4.743421053,19,776
777,2007,cadillac,escalade,4.243811881,101,777
778,2008,cadillac,escalade,3.982142857,42,778
779,2009,cadillac,escalade,3.966666667,15,779
780,2010,cadillac,escalade,4.4375,12,780
781,2011,cadillac,escalade,4.833333333,3,781
782,2012,cadillac,escalade,4.916666667,3,782
783,2013,cadillac,escalade,4.75,4,783
784,2014,cadillac,escalade,5,3,784
785,2015,cadillac,escalade,3.541666667,12,785
786,2016,cadillac,escalade,3.105263158,19,786
787,2017,cadillac,escalade,3.625,8,787
788,2018,cadillac,escalade,5,1,788
789,2009,cadillac,escalade hybrid,4.125,14,789
790,2010,cadillac,escalade hybrid,1,2,790
791,1997,cadillac,seville,4.245967742,31,791
792,1998,cadillac,seville,4.027173913,23,792
793,1999,cadillac,seville,4.16025641,39,793
794,2000,cadillac,seville,4.225609756,41,794
795,2001,cadillac,seville,4.365131579,38,795
796,2002,cadillac,seville,4.393518519,27,796
797,2003,cadillac,seville,4.548076923,26,797
798,2004,cadillac,seville,4.711538462,13,798
799,2004,cadillac,srx,4.147058824,68,799
800,2005,cadillac,srx,3.894642857,70,800
801,2006,cadillac,srx,4.456521739,69,801
802,2007,cadillac,srx,4.311111111,45,802
803,2008,cadillac,srx,4.477941176,34,803
804,2009,cadillac,srx,4.46875,8,804
805,2010,cadillac,srx,4.353571429,70,805
806,2011,cadillac,srx,3.828125,40,806
807,2012,cadillac,srx,4.35,25,807
808,2013,cadillac,srx,4.20625,20,808
809,2014,cadillac,srx,3.869047619,21,809
810,2015,cadillac,srx,4.107142857,28,810
811,2016,cadillac,srx,3.733333333,15,811
812,2005,cadillac,sts,4.367857143,70,812
813,2006,cadillac,sts,4.346428571,70,813
814,2007,cadillac,sts,4.517241379,29,814
815,2008,cadillac,sts,4.47983871,31,815
816,2009,cadillac,sts,4.71875,4,816
817,2010,cadillac,sts,4.666666667,6,817
818,2011,cadillac,sts,4.5,2,818
819,2006,cadillac,sts-v,4.177083333,12,819
820,2007,cadillac,sts-v,4.666666667,9,820
821,2008,cadillac,sts-v,4.625,4,821
822,2009,cadillac,sts-v,4.875,2,822
823,2004,cadillac,xlr,4.779891304,46,823
824,2005,cadillac,xlr,4.7,40,824
825,2006,cadillac,xlr,4.43452381,21,825
826,2007,cadillac,xlr,4.625,5,826
827,2008,cadillac,xlr,3.975,5,827
828,2009,cadillac,xlr,4.96875,4,828
829,2006,cadillac,xlr-v,4.9125,10,829
830,2007,cadillac,xlr-v,4.875,9,830
831,2008,cadillac,xlr-v,4.791666667,3,831
832,2009,cadillac,xlr-v,4.8125,2,832
833,2017,cadillac,xt5,3.822580645,62,833
834,2018,cadillac,xt5,3.857142857,14,834
835,1997,chevrolet,astro,3.831730769,26,835
836,1998,chevrolet,astro,3.629807692,26,836
837,1999,chevrolet,astro,3.805555556,18,837
838,2000,chevrolet,astro,4.043103448,29,838
839,2001,chevrolet,astro,3.761363636,11,839
840,2002,chevrolet,astro,4.119565217,23,840
841,2003,chevrolet,astro,3.916666667,24,841
842,2004,chevrolet,astro,4.404761905,21,842
843,2005,chevrolet,astro,4.715277778,18,843
844,2004,chevrolet,aveo,3.965,125,844
845,2005,chevrolet,aveo,4.29379562,137,845
846,2006,chevrolet,aveo,4.143162393,117,846
847,2007,chevrolet,aveo,4.076530612,98,847
848,2008,chevrolet,aveo,4.094827586,87,848
849,2009,chevrolet,aveo,3.462121212,66,849
850,2010,chevrolet,aveo,3.527173913,23,850
851,2011,chevrolet,aveo,2.265625,8,851
852,1997,chevrolet,blazer,3.686507937,63,852
853,1998,chevrolet,blazer,3.523809524,63,853
854,1999,chevrolet,blazer,3.444029851,67,854
855,2000,chevrolet,blazer,3.582142857,70,855
856,2001,chevrolet,blazer,3.613461538,65,856
857,2002,chevrolet,blazer,3.613425926,54,857
858,2003,chevrolet,blazer,3.625,42,858
859,2004,chevrolet,blazer,4.319148936,47,859
860,2005,chevrolet,blazer,4.050925926,27,860
861,2017,chevrolet,bolt,4.6,55,861
862,2018,chevrolet,bolt,5,8,862
863,1997,chevrolet,c/k,4.75,3,863
864,1998,chevrolet,c/k,3,2,864
865,1997,chevrolet,camaro,4.442857143,35,865
866,1998,chevrolet,camaro,4.49702381,42,866
867,1999,chevrolet,camaro,4.326704545,44,867
868,2000,chevrolet,camaro,4.38671875,64,868
869,2001,chevrolet,camaro,4.406862745,51,869
870,2002,chevrolet,camaro,4.647058824,85,870
871,2010,chevrolet,camaro,4.597402597,154,871
872,2011,chevrolet,camaro,4.569444444,54,872
873,2012,chevrolet,camaro,4.54,25,873
874,2013,chevrolet,camaro,4.355769231,26,874
875,2014,chevrolet,camaro,4.810344828,29,875
876,2015,chevrolet,camaro,4.275862069,29,876
877,2016,chevrolet,camaro,4.457142857,35,877
878,2017,chevrolet,camaro,4.684210526,38,878
879,2018,chevrolet,camaro,4.666666667,12,879
880,2012,chevrolet,captiva,3.071428571,14,880
881,2013,chevrolet,captiva,4.666666667,3,881
882,2014,chevrolet,captiva,4.386363636,11,882
883,1997,chevrolet,cavalier,3.944940476,84,883
884,1998,chevrolet,cavalier,4.148809524,84,884
885,1999,chevrolet,cavalier,4.012295082,61,885
886,2000,chevrolet,cavalier,3.993243243,74,886
887,2001,chevrolet,cavalier,4.027777778,72,887
888,2002,chevrolet,cavalier,3.970041322,121,888
889,2003,chevrolet,cavalier,3.998913043,115,889
890,2004,chevrolet,cavalier,4.248883929,112,890
891,2005,chevrolet,cavalier,4.267857143,91,891
892,1997,chevrolet,chevy,5,1,892
893,2015,chevrolet,city,3,2,893
894,2017,chevrolet,city,4,2,894
895,2005,chevrolet,classic,3.9453125,32,895
896,2005,chevrolet,cobalt,4.061764706,170,896
897,2006,chevrolet,cobalt,3.997340426,188,897
898,2007,chevrolet,cobalt,4.08005618,178,898
899,2008,chevrolet,cobalt,4.181910569,123,899
900,2009,chevrolet,cobalt,4.268055556,90,900
901,2010,chevrolet,cobalt,4.219512195,41,901
902,2006,chevrolet,colorado,3.598214286,14,902
903,2008,chevrolet,colorado,4.875,1,903
904,2009,chevrolet,colorado,3.6875,2,904
905,2010,chevrolet,colorado,4.875,2,905
906,2015,chevrolet,colorado,3.55,5,906
907,2016,chevrolet,colorado,3,4,907
908,2017,chevrolet,colorado,3.375,8,908
909,2018,chevrolet,colorado,4.75,4,909
910,1997,chevrolet,corvette,4.556818182,11,910
911,1998,chevrolet,corvette,4.695652174,23,911
912,1999,chevrolet,corvette,4.81127451,51,912
913,2000,chevrolet,corvette,4.640625,40,913
914,2001,chevrolet,corvette,4.755067568,74,914
915,2002,chevrolet,corvette,4.755882353,85,915
916,2003,chevrolet,corvette,4.777,125,916
917,2004,chevrolet,corvette,4.737012987,154,917
918,2005,chevrolet,corvette,4.773185484,124,918
919,2006,chevrolet,corvette,4.792431193,109,919
920,2007,chevrolet,corvette,4.712740385,104,920
921,2008,chevrolet,corvette,4.70911215,107,921
922,2009,chevrolet,corvette,4.912878788,33,922
923,2010,chevrolet,corvette,4.715277778,18,923
924,2011,chevrolet,corvette,4.607142857,7,924
925,2012,chevrolet,corvette,4.645833333,6,925
926,2013,chevrolet,corvette,4.586538462,13,926
927,2014,chevrolet,corvette,4.423387097,31,927
928,2015,chevrolet,corvette,4.8125,16,928
929,2016,chevrolet,corvette,4.675675676,37,929
930,2017,chevrolet,corvette,4.52,25,930
931,2018,chevrolet,corvette,4.25,4,931
932,2011,chevrolet,cruze,2.839285714,70,932
933,2012,chevrolet,cruze,3.726785714,70,933
934,2013,chevrolet,cruze,3.457589286,56,934
935,2014,chevrolet,cruze,3.669520548,73,935
936,2015,chevrolet,cruze,4.128205128,39,936
937,2016,chevrolet,cruze,3.755102041,49,937
938,2017,chevrolet,cruze,4.035087719,57,938
939,2018,chevrolet,cruze,4.333333333,12,939
940,2005,chevrolet,equinox,3.083928571,70,940
941,2006,chevrolet,equinox,3.396428571,70,941
942,2007,chevrolet,equinox,4.1,70,942
943,2008,chevrolet,equinox,3.755357143,70,943
944,2009,chevrolet,equinox,3.819444444,27,944
945,2010,chevrolet,equinox,3.017857143,70,945
946,2011,chevrolet,equinox,2.6625,70,946
947,2012,chevrolet,equinox,3.651785714,70,947
948,2013,chevrolet,equinox,4.024621212,66,948
949,2014,chevrolet,equinox,4.129310345,29,949
950,2015,chevrolet,equinox,3.586956522,46,950
951,2016,chevrolet,equinox,4.081081081,37,951
952,2017,chevrolet,equinox,3.714285714,21,952
953,2018,chevrolet,equinox,3.527027027,74,953
954,1997,chevrolet,express,3.5625,2,954
955,1998,chevrolet,express,4.5,2,955
956,1999,chevrolet,express,3.3125,4,956
957,2000,chevrolet,express,3.943181818,11,957
958,2001,chevrolet,express,3.730769231,13,958
959,2002,chevrolet,express,3.95,15,959
960,2003,chevrolet,express,4,15,960
961,2004,chevrolet,express,4.440217391,23,961
962,2005,chevrolet,express,3.966666667,15,962
963,2006,chevrolet,express,3.45,5,963
964,2007,chevrolet,express,3.625,5,964
965,2008,chevrolet,express,3.791666667,3,965
966,2009,chevrolet,express,3.3,5,966
967,2010,chevrolet,express,3,1,967
968,2011,chevrolet,express,5,1,968
969,2013,chevrolet,express,4.5,1,969
970,2014,chevrolet,express,4,2,970
971,2015,chevrolet,express,4,4,971
972,2018,chevrolet,express,1,1,972
973,2006,chevrolet,hhr,3.755357143,70,973
974,2007,chevrolet,hhr,4.119642857,70,974
975,2008,chevrolet,hhr,4.247340426,94,975
976,2009,chevrolet,hhr,4.462662338,77,976
977,2010,chevrolet,hhr,4.388888889,27,977
978,2011,chevrolet,hhr,4.083333333,18,978
979,2000,chevrolet,impala,4.44047619,63,979
980,2001,chevrolet,impala,3.822463768,69,980
981,2002,chevrolet,impala,4.288602941,68,981
982,2003,chevrolet,impala,4.198214286,70,982
983,2004,chevrolet,impala,4.083928571,70,983
984,2005,chevrolet,impala,4.023214286,70,984
985,2006,chevrolet,impala,3.808928571,70,985
986,2007,chevrolet,impala,3.525,70,986
987,2008,chevrolet,impala,3.632142857,70,987
988,2009,chevrolet,impala,3.957142857,70,988
989,2010,chevrolet,impala,3.758522727,44,989
990,2011,chevrolet,impala,3.426470588,17,990
991,2012,chevrolet,impala,4.293478261,23,991
992,2013,chevrolet,impala,4.025,15,992
993,2014,chevrolet,impala,4.238372093,43,993
994,2015,chevrolet,impala,3.923076923,26,994
995,2016,chevrolet,impala,4.305555556,36,995
996,2017,chevrolet,impala,4.523809524,21,996
997,2018,chevrolet,impala,5,2,997
998,1997,chevrolet,lumina,4.113636364,55,998
999,1998,chevrolet,lumina,4.310416667,60,999
1000,1999,chevrolet,lumina,4.072222222,45,1000
1001,2000,chevrolet,lumina,4.680555556,9,1001
1002,2001,chevrolet,lumina,4.24375,20,1002
1003,1997,chevrolet,malibu,3.525,40,1003
1004,1998,chevrolet,malibu,3.529296875,64,1004
1005,1999,chevrolet,malibu,3.675,65,1005
1006,2000,chevrolet,malibu,3.427238806,67,1006
1007,2001,chevrolet,malibu,3.671875,64,1007
1008,2002,chevrolet,malibu,3.595149254,67,1008
1009,2003,chevrolet,malibu,3.674242424,66,1009
1010,2004,chevrolet,malibu,4.204291045,134,1010
1011,2005,chevrolet,malibu,4.136607143,140,1011
1012,2006,chevrolet,malibu,4.208928571,140,1012
1013,2007,chevrolet,malibu,4.033227848,79,1013
1014,2008,chevrolet,malibu,3.993243243,74,1014
1015,2009,chevrolet,malibu,3.726785714,70,1015
1016,2010,chevrolet,malibu,4.003571429,70,1016
1017,2011,chevrolet,malibu,3.576388889,54,1017
1018,2012,chevrolet,malibu,3.277777778,18,1018
1019,2013,chevrolet,malibu,4.209375,40,1019
1020,2014,chevrolet,malibu,4.234375,24,1020
1021,2015,chevrolet,malibu,4,39,1021
1022,2016,chevrolet,malibu,3.640625,64,1022
1023,2017,chevrolet,malibu,3.852941176,34,1023
1024,2018,chevrolet,malibu,4.8,5,1024
1025,2008,chevrolet,malibu hybrid,4.125,5,1025
1026,2009,chevrolet,malibu hybrid,4.6625,10,1026
1027,1998,chevrolet,metro,4.380952381,21,1027
1028,1999,chevrolet,metro,4.318181818,11,1028
1029,2000,chevrolet,metro,4.358695652,23,1029
1030,2001,chevrolet,metro,3.897727273,11,1030
1031,1997,chevrolet,monte,3.991666667,30,1031
1032,1998,chevrolet,monte,4.342857143,35,1032
1033,1999,chevrolet,monte,4.404411765,34,1033
1034,2000,chevrolet,monte,4.484756098,41,1034
1035,2001,chevrolet,monte,4.313492063,63,1035
1036,2002,chevrolet,monte,4.300403226,62,1036
1037,2003,chevrolet,monte,4.603070175,57,1037
1038,2004,chevrolet,monte,4.617424242,66,1038
1039,2005,chevrolet,monte,4.528409091,66,1039
1040,2006,chevrolet,monte,4.439285714,70,1040
1041,2007,chevrolet,monte,4.540322581,31,1041
1042,1998,chevrolet,prizm,4.070512821,39,1042
1043,1999,chevrolet,prizm,4.434027778,36,1043
1044,2000,chevrolet,prizm,3.891129032,31,1044
1045,2001,chevrolet,prizm,4.25,49,1045
1046,2002,chevrolet,prizm,4.177325581,43,1046
1047,2004,chevrolet,silverado,4.384615385,26,1047
1048,2005,chevrolet,silverado,4.19921875,32,1048
1049,2006,chevrolet,silverado,4.04375,20,1049
1050,2007,chevrolet,silverado,4.12797619,42,1050
1051,2008,chevrolet,silverado,4,31,1051
1052,2009,chevrolet,silverado,4.1484375,16,1052
1053,2010,chevrolet,silverado,4.25,8,1053
1054,2011,chevrolet,silverado,5,2,1054
1055,2012,chevrolet,silverado,4.075,5,1055
1056,2013,chevrolet,silverado,3.53125,4,1056
1057,2014,chevrolet,silverado,3.510416667,12,1057
1058,2015,chevrolet,silverado,3.142857143,7,1058
1059,2016,chevrolet,silverado,4.2,5,1059
1060,2017,chevrolet,silverado,3.25,4,1060
1061,2018,chevrolet,silverado,5,1,1061
1062,2012,chevrolet,sonic,3.825,55,1062
1063,2013,chevrolet,sonic,3.75,42,1063
1064,2014,chevrolet,sonic,4.205357143,28,1064
1065,2015,chevrolet,sonic,4.25,20,1065
1066,2016,chevrolet,sonic,4.5,4,1066
1067,2017,chevrolet,sonic,4.166666667,6,1067
1068,2018,chevrolet,sonic,5,1,1068
1069,2013,chevrolet,spark,3.802419355,31,1069
1070,2014,chevrolet,spark,3.671428571,35,1070
1071,2015,chevrolet,spark,4.101851852,27,1071
1072,2016,chevrolet,spark,4.615384615,26,1072
1073,2017,chevrolet,spark,3.92,25,1073
1074,2018,chevrolet,spark,4.5,2,1074
1075,2014,chevrolet,ss,4.666666667,3,1075
1076,2015,chevrolet,ss,4.397727273,11,1076
1077,2016,chevrolet,ss,4.625,8,1077
1078,2017,chevrolet,ss,5,2,1078
1079,2003,chevrolet,ssr,4.770833333,6,1079
1080,2004,chevrolet,ssr,4.617021277,47,1080
1081,2005,chevrolet,ssr,4.518382353,34,1081
1082,2006,chevrolet,ssr,4.479166667,12,1082
1083,1997,chevrolet,suburban,3.714673913,46,1083
1084,1998,chevrolet,suburban,4.192307692,26,1084
1085,1999,chevrolet,suburban,4.016544118,68,1085
1086,2000,chevrolet,suburban,4.352678571,28,1086
1087,2001,chevrolet,suburban,4.433189655,58,1087
1088,2002,chevrolet,suburban,4.459615385,65,1088
1089,2003,chevrolet,suburban,4.415322581,62,1089
1090,2004,chevrolet,suburban,4.426587302,63,1090
1091,2005,chevrolet,suburban,4.570895522,67,1091
1092,2006,chevrolet,suburban,4.286764706,17,1092
1093,2007,chevrolet,suburban,3.9875,70,1093
1094,2008,chevrolet,suburban,4.315972222,36,1094
1095,2009,chevrolet,suburban,4.223214286,14,1095
1096,2010,chevrolet,suburban,4.364583333,12,1096
1097,2011,chevrolet,suburban,4.25,4,1097
1098,2012,chevrolet,suburban,3,1,1098
1099,2013,chevrolet,suburban,4.55,5,1099
1100,2014,chevrolet,suburban,5,2,1100
1101,2015,chevrolet,suburban,3.08125,20,1101
1102,2016,chevrolet,suburban,4.272727273,11,1102
1103,2017,chevrolet,suburban,4.625,8,1103
1104,2018,chevrolet,suburban,4.125,8,1104
1105,1997,chevrolet,tahoe,4.084677419,62,1105
1106,1998,chevrolet,tahoe,4.321428571,35,1106
1107,1999,chevrolet,tahoe,4.296875,64,1107
1108,2000,chevrolet,tahoe,4.382211538,52,1108
1109,2001,chevrolet,tahoe,4.55942623,61,1109
1110,2002,chevrolet,tahoe,4.418103448,58,1110
1111,2003,chevrolet,tahoe,4.26984127,63,1111
1112,2004,chevrolet,tahoe,4.421641791,67,1112
1113,2005,chevrolet,tahoe,4.407142857,70,1113
1114,2006,chevrolet,tahoe,4.796875,16,1114
1115,2007,chevrolet,tahoe,3.814285714,70,1115
1116,2008,chevrolet,tahoe,4.305803571,56,1116
1117,2009,chevrolet,tahoe,4.51,25,1117
1118,2010,chevrolet,tahoe,4.183823529,17,1118
1119,2011,chevrolet,tahoe,4.647727273,11,1119
1120,2012,chevrolet,tahoe,3.9375,4,1120
1121,2013,chevrolet,tahoe,4.775,5,1121
1122,2014,chevrolet,tahoe,4.666666667,3,1122
1123,2015,chevrolet,tahoe,3.608333333,45,1123
1124,2016,chevrolet,tahoe,3.689655172,29,1124
1125,2017,chevrolet,tahoe,3.909090909,11,1125
1126,2018,chevrolet,tahoe,4,2,1126
1127,2008,chevrolet,tahoe hybrid,4.482142857,21,1127
1128,2009,chevrolet,tahoe hybrid,4.839285714,7,1128
1129,2010,chevrolet,tahoe hybrid,5,2,1129
1130,2012,chevrolet,tahoe hybrid,5,2,1130
1131,2013,chevrolet,tahoe hybrid,5,2,1131
1132,1998,chevrolet,tracker,4.375,4,1132
1133,1999,chevrolet,tracker,4.276041667,24,1133
1134,2000,chevrolet,tracker,3.745535714,28,1134
1135,2001,chevrolet,tracker,4.02016129,31,1135
1136,2002,chevrolet,tracker,4.335714286,35,1136
1137,2003,chevrolet,tracker,4.159883721,43,1137
1138,2004,chevrolet,tracker,4.391666667,30,1138
1139,2002,chevrolet,trailblazer,3.933928571,70,1139
1140,2003,chevrolet,trailblazer,3.966071429,70,1140
1141,2004,chevrolet,trailblazer,3.930327869,122,1141
1142,2005,chevrolet,trailblazer,3.90625,116,1142
1143,2006,chevrolet,trailblazer,3.923267327,101,1143
1144,2007,chevrolet,trailblazer,4.537650602,83,1144
1145,2008,chevrolet,trailblazer,4.336397059,68,1145
1146,2009,chevrolet,trailblazer,4.175,5,1146
1147,2009,chevrolet,traverse,3.496428571,70,1147
1148,2010,chevrolet,traverse,3.758928571,70,1148
1149,2011,chevrolet,traverse,3.605555556,45,1149
1150,2012,chevrolet,traverse,3.435,25,1150
1151,2013,chevrolet,traverse,4.090909091,11,1151
